Loop Gain dB20 (r_load=12000) X,Loop Gain dB20 (r_load=12000) Y
33477458.10705835,-47.79764996171323
34249439.24682102,-48.25627459353804
35039222.06311012,-48.71719185326845
35847217.05777711,-49.18033938745042
36673844.19873521,-49.64565265212669
37519533.1382443,-50.11306544575366
38384723.43622927,-50.58251059777788
39269864.78874812,-51.05392083567158
40175417.2617285,-51.52722985432023
41101851.53009401,-52.00237361243333
42049649.12240488,-52.47929188072014
43019302.67113981,-52.95793006589989
44011316.16874941,-53.43824133277472
45026205.229614,-53.9201890433527
46064497.35804224,-54.40374952704055
47126732.22244965,-54.88891518872816
48213461.93585958,-55.37569795189132
49325251.34287257,-55.86413302106581
50462678.31325305,-56.35428293196283
51626334.04228608,-56.84624183761598
52816823.3580603,-57.34013995518937
54034765.03583667,-57.83614807034824
55280792.11966649,-58.33448196468753
56555552.25142588,-58.83540659743048
57859708.00743764,-59.33923983629213
59193937.24285558,-59.84635549653808
60558933.44399024,-60.35718541366571
61955406.08875911,-60.87222024796188
63384081.01544881,-61.39200870220512
64845700.79998074,-61.91715483217252
66341025.14187644,-62.44831314847185
67870831.25912318,-62.98618125289685
69435914.29214504,-63.53148982669067
71037087.71708949,-64.08498989412308
72675183.76864415,-64.64743742147292
74351053.87260376,-65.21957547320797
76065569.08841181,-65.80211432391241
77819620.56190726,-66.39571010074752
79614119.98851137,-67.00094268809939
81450000.0870955,-67.61829374259041
83328215.08477622,-68.24812572383389
85249741.21288961,-68.89066282997752
87215577.21440262,-69.54597463316837
89226744.86302519,-70.21396304442341
91284289.49429299,-70.89435301919403
93389280.54889673,-71.58668717230478
95542812.12854053,-72.29032423792545
97746003.56461823,-73.00444112137325
100000000.0000032,-73.72803817192455
102305972.9842541,-74.45994727772057
104665121.082546,-75.19884244838389
107078670.498643,-75.94325269528858
109547875.7122367,-76.69157722000131
112074020.1309816,-77.44210314031635
114658416.7575659,-78.19302617490476
117302408.8721651,-78.94247482574461
120007370.7306327,-79.68853859340128
122774708.2787909,-80.42930059622287
125605859.8831926,-81.16287462138992
128502297.078735,-81.88744611647158
131465525.3335124,-82.60131598125835
134497084.8313067,-83.30294531605269
137598551.2721216,-83.99099864874854
140771536.6911773,-84.66438272589357
144017690.2967906,-85.32227784348171
147338699.3275767,-85.96415898952053
150736289.9294172,-86.58980478231676
154212228.0526516,-87.19929323616101
157768320.3699571,-87.79298461032238
161406415.2153946,-88.37149280520136
165128403.5451094,-88.93564775873736
168936219.9201844,-89.48645192675677
172831843.5121585,-90.02503413952152
176817299.1317315,-90.55260393685811
180894658.2811913,-91.07040898365157
185066040.2311085,-91.57969747914518
189333613.1218607,-92.08168673676441
193699595.0905568,-92.57753841628919
198166255.4239483,-93.06834031930151
202735915.7379262,-93.55509424003722
207410951.1842163,-94.03870909775338
212193791.6849021,-94.51999844621895
217086923.1954135,-94.99968143608804
222092888.9966411,-95.4783863529657
